Ticker,Empresa,Razão Social,Situação Registro,Situação Emissor,Segmento de Listagem,Atividade,Ação,Data da Cotação,Tipo de Ação,Último Preço de Fechamento,Fator de Cotação,Volume Financeiro Transacionado,Último Demonstrativo Financeiro,Setor,Subsetor,Segmento,Participação em Índices,Preço/Lucro,Preço/VPA,Preço/Receita Líquida,Preço/FCO,Preço/FCF,Preço/Ativo Total,Preço/EBIT,Preço/Capital Giro,Preço/NCAV,EV/EBIT,EV/EBITDA,EV/Receita Líquida,EV/FCO,EV/FCF,EV/Ativo Total,Market Cap Empresa,Enterprise Value,Data Demonstração Financeira Atual,Preço Atual da Ação,Data do Preço da Ação,Dividend Yield,Receita Líquida,Resultado Bruto,EBIT,Depreciação e Amortização,EBITDA,Lucro Líquido,Lucro/Ação,Menor Preço 52 semanas,Maior Preço 52 semanas,Variação 2024,Variação 1 ano,Variação 2 anos(total),Variação 2 anos(anual),Variação 3 anos(total),Variação 3 anos(anual),Variação 4 anos(total),Variação 4 anos(anual),Variação 5 anos(total),Variação 5 anos(anual),Volume Diário Médio (3 meses),Retorno s/ Capital Tangível Inicial,Retorno s/ Capital Investido Inicial,Retorno s/ Capital Tangível Inicial Pré-Impostos,Retorno s/ Capital Investido Inicial Pré-Impostos,Retorno s/ Patrimônio Líquido Inicial,Retorno s/ Ativo Inicial,Margem Bruta,Margem Líquida,Margem EBIT,Margem EBITDA,Giro do Ativo Inicial,Alavancagem Financeira,Passivo/Patrimônio Líquido,Dívida Líquida/EBITDA,Caixa e Equivalentes de Caixa,Ativo Total,Dívida de Curto Prazo,Dívida de Longo Prazo,Dívida Bruta,Dívida Líquida,Patrimônio Líquido,Valor Patrimonial da Ação,Ações Ordinárias,Ações Preferenciais,Total,Ações Ordinárias em Tesouraria,Ações Preferenciais em Tesouraria,Total em Tesouraria,Ações Ordinárias (Exceto Tesouraria),Ações Preferenciais (Exceto Tesouraria),Total (Exceto Tesouraria),Fluxo de Caixa Operacional,Fluxo de Caixa de Investimentos,Fluxo de Caixa de Financiamentos,Aumento (Redução) de Caixa e Equivalentes,CAPEX 3 meses,Fluxo de Caixa Livre 3 meses,CAPEX 12 meses,Fluxo de Caixa Livre 12 meses,Receita de Intermediação Financeira,Resultado Bruto de Intermediação Financeira,Receita de Prestação de Serviços,Não existem dados para este código de negociação,Dados existentes para códigos de negociação abaixo:,Ordinária,Preferencial,Sem dados para mostrar,Unit
HAPV3,HAPVIDA,HAPVIDA PARTICIPACOES E INVESTIMENTOS SA,ATIVO,FASE OPERACIONAL,Novo Mercado,Participação. como sócia ou acionista. em outras empresas. predominantemente de assistência médica. bem como a realização de investimentos diretos e a exploração de atividades de prestação de serviços,HAPV3,13/12/2024,ON,"R$ 2,61",1 Ação,"R$ 346,26 M",ITR - 30/09/2024,Saúde,Serv.Méd.Hospit..Análises e Diagnósticos,Serv.Méd.Hospit..Análises e Diagnósticos,"IBOVESPA, IBRA, IBRX, IBRX50, ICON, IGC, IGCT, IGNM, ITAG, IVBX, MLCX","-36,92","0,40","0,69","7,32","7,74","0,27","17,75","7,32","-0,87","27,30","14,38","1,05","11,25","11,91","0,41","R$ 19,68 B","R$ 30,26 B",30/09/2024,"R$ 2,61",13/12/2024,"0,00%","R$ 7,73 B","R$ 1,02 B","R$ 253,07 M","- R$ 651,98 M","R$ 905,05 M","- R$ 81,26 M","- R$ 0,01","R$ 2,41","R$ 4,66","-39,16%","-40,41%","-43,63%","-24,95%","-77,01%","-38,77%","-82,73%","-35,55%","-76,55%","-25,16%","R$ 261,12 M","4,39%","1,23%","6,66%","1,87%","-1,09%","-0,71%","11,42%","-1,86%","3,86%","7,33%","0,38","1,52","0,52","5,03","R$ 488,84 M","R$ 73,87 B","R$ 602,56 M","R$ 10,47 B","R$ 11,07 B","R$ 10,58 B","R$ 48,69 B","R$ 6,46",7.539.463.263,0,7.539.463.263,45.073.213,0,45.073.213,7.494.390.050,0,7.494.390.050,"R$ 723,78 M","R$ 513,12 M","- R$ 1,17 B","R$ 69,16 M","- R$ 91,89 M","R$ 631,90 M","- R$ 148,67 M","R$ 2,54 B",,,,,,,,,
HBOR3,HELBOR,HELBOR EMPREENDIMENTOS S.A.,ATIVO,FASE OPERACIONAL,Novo Mercado,Incorporação de Imoveis,HBOR3,13/12/2024,ON,"R$ 1,49",1 Ação,"R$ 867,29 mil",ITR - 30/09/2024,Consumo Cíclico,Construção Civil,Incorporações,"IGC, IGNM, ITAG","3,74","0,14","0,15","1,19","1,27","0,03","0,84","0,11","-0,06","8,84","7,81","1,61","12,59","13,47","0,33","R$ 199,44 M","R$ 2,11 B",30/09/2024,"R$ 1,49",13/12/2024,"6,11%","R$ 346,56 M","R$ 111,78 M","R$ 51,36 M","- R$ 6,22 M","R$ 57,59 M","R$ 9,19 M","R$ 0,07","R$ 1,49","R$ 3,41","-53,30%","-50,28%","-21,38%","-11,35%","-62,32%","-27,79%","-86,42%","-39,32%","-92,03%","-39,67%","R$ 1,22 M","3,04%","4,88%","4,60%","7,40%","3,83%","0,93%","32,45%","4,07%","18,16%","20,56%","0,23","4,49","3,49","7,07","R$ 97,42 M","R$ 6,42 B","R$ 910,38 M","R$ 1,09 B","R$ 2,00 B","R$ 1,91 B","R$ 1,43 B","R$ 10,68",133.851.000,0,133.851.000,1.157.000,0,1.157.000,132.694.000,0,132.694.000,"- R$ 27,49 M","- R$ 55,68 M","- R$ 24,99 M","- R$ 108,16 M","- R$ 3,10 M","- R$ 30,59 M","- R$ 10,88 M","R$ 156,44 M",,,,,,,,,
HBRE3,HBR REALTY,HBR REALTY EMPREENDIMENTOS IMOBILIARIOS S/A,ATIVO,FASE OPERACIONAL,Novo Mercado,Deter patrimônio constituído por bens imóveis e direitos a eles relativos; administrar bens imóveis próprios e de terceiros; e participar. como sócia ou acionista. em outras sociedades.,HBRE3,13/12/2024,ON,"R$ 3,45",1 Ação,"R$ 1,41 M",ITR - 30/09/2024,Financeiro,Exploração de Imóveis,Exploração de Imóveis,"IGC, IGNM, ITAG","3,62","0,18","2,25","-1,06","-0,96","0,07","0,86","2,20","-0,13","4,29","4,25","11,28","-5,30","-4,83","0,37","R$ 356,00 M","R$ 1,78 B",30/09/2024,"R$ 3,45",13/12/2024,"0,00%","R$ 41,54 M","R$ 33,41 M","R$ 21,52 M","- R$ 1,19 M","R$ 22,71 M","- R$ 17,26 M","- R$ 0,17","R$ 3,45","R$ 6,87","-39,26%","-34,16%","-26,60%","-14,34%","-59,41%","-25,98%",-,-,-,-,"R$ 2,50 M","6,72%","9,04%","10,18%","13,70%","5,16%","2,29%","80,06%","62,31%","262,88%","265,30%","0,04","2,42","1,42","3,40","R$ 24,23 M","R$ 4,83 B","R$ 127,18 M","R$ 1,32 B","R$ 1,45 B","R$ 1,43 B","R$ 1,99 B","R$ 19,31",103.188.981,0,103.188.981,287.649,0,287.649,102.901.332,0,102.901.332,"- R$ 18,09 M","R$ 13,59 M","R$ 5,76 M","R$ 1,26 M","- R$ 6,20 M","- R$ 24,29 M","- R$ 32,73 M","- R$ 368,97 M",,,,,,,,,
HBSA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HBSA3,HIDROVIAS,HIDROVIAS DO BRASIL S.A.,ATIVO,FASE OPERACIONAL,Novo Mercado,Operador de logística hidroviária para clientes de commodities agrícolas. minerais. combustíveis e derivados e carga. integrando o transporte por barcaças com operação de terminais de origem e destino,HBSA3,13/12/2024,ON,"R$ 2,84",1 Ação,"R$ 13,63 M",ITR - 30/09/2024,Bens Industriais,Transporte,Transporte Hidroviário,"AGFS, GPTW, IBRA, IGC, IGCT, IGNM, ITAG, SMLL","-5,88","1,64","1,31","6,98","31,48","0,33","-84,47","-6,38","-0,39","-238,23","16,70","3,68","19,68","88,77","0,94","R$ 2,16 B","R$ 6,09 B",30/09/2024,"R$ 2,84",13/12/2024,"0,00%","R$ 489,39 M","R$ 138,90 M","R$ 57,36 M","- R$ 112,63 M","R$ 169,99 M","- R$ 48,64 M","- R$ 0,06","R$ 2,69","R$ 4,54","-22,62%","-24,27%","24,56%","11,62%","-5,96%","-2,03%","-56,64%","-18,87%",-,-,"R$ 10,84 M","-0,34%","-0,32%","-0,51%","-0,48%","-23,17%","-5,73%","19,02%","-22,21%","-1,55%","22,06%","0,26","4,94","3,94","10,78","R$ 686,99 M","R$ 6,51 B","R$ 1,18 B","R$ 3,44 B","R$ 4,62 B","R$ 3,93 B","R$ 1,32 B","R$ 1,73",760.383.000,0,760.383.000,0,0,0,760.383.000,0,760.383.000,"R$ 43,62 M","- R$ 84,39 M","- R$ 41,27 M","- R$ 92,20 M","- R$ 70,50 M","- R$ 26,88 M","- R$ 240,85 M","R$ 68,61 M",,,,,,,,,
HBTS3,HABITASUL,CIA HABITASUL DE PARTICIPACOES,ATIVO,FASE OPERACIONAL,Tradicional - BOVESPA,Participação em sociedades. civis ou comerciais; prestação de serviços técnicos de planejamento. organização e estruturação de empresas ou grupos empresariais.,HBTS3,NA,ON,NA,NA,NA,ITR - 30/09/2024,Financeiro,Exploração de Imóveis,Exploração de Imóveis,-,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","2,64","2,62","1,63","-30,73","-23,44","0,34","R$ 276,75 M","R$ 529,35 M",30/09/2024,"R$ 0,00",//0,"0,00%","R$ 15,66 M","R$ 7,86 M","- R$ 2,24 M","- R$ 478,00 mil","- R$ 1,76 M","- R$ 3,46 M","- R$ 0,38",,,,,,,,,,,,,,"9,92%","16,53%","15,03%","25,04%","31,08%","12,71%","75,97%","55,25%","61,70%","62,09%","0,23","2,33","1,33","1,25","R$ 241,00 mil","R$ 1,57 B","R$ 9,82 M","R$ 243,02 M","R$ 252,84 M","R$ 252,60 M","R$ 673,76 M","R$ 73,77",3.152.764,5.980.923,9.133.687,0,0,0,3.152.764,5.980.923,9.133.687,"- R$ 13,11 M","R$ 15,42 M","- R$ 10,59 M","- R$ 8,28 M","- R$ 448,00 mil","- R$ 13,56 M","- R$ 5,36 M","- R$ 22,59 M",,,,,,,,,
HBTS5,HABITASUL,CIA HABITASUL DE PARTICIPACOES,ATIVO,FASE OPERACIONAL,Tradicional - BOVESPA,Participação em sociedades. civis ou comerciais; prestação de serviços técnicos de planejamento. organização e estruturação de empresas ou grupos empresariais.,HBTS5,12/12/2024,PNA,"R$ 30,30",1 Ação,"R$ 8,83 mil",ITR - 30/09/2024,Financeiro,Exploração de Imóveis,Exploração de Imóveis,-,"1,54","0,41","0,85","-16,07","-12,25","0,18","1,38","2,61","-0,35","2,64","2,62","1,63","-30,73","-23,44","0,34","R$ 276,75 M","R$ 529,35 M",30/09/2024,"R$ 30,30",12/12/2024,"3.086,56%","R$ 15,66 M","R$ 7,86 M","- R$ 2,24 M","- R$ 478,00 mil","- R$ 1,76 M","- R$ 3,46 M","- R$ 0,38","R$ 28,00","R$ 47,62","-31,28%","-37,60%","17,45%","8,39%","-28,94%","-10,78%","51,99%","11,05%","193,41%","24,01%","R$ 7,83 mil","9,92%","16,53%","15,03%","25,04%","31,08%","12,71%","75,97%","55,25%","61,70%","62,09%","0,23","2,33","1,33","1,25","R$ 241,00 mil","R$ 1,57 B","R$ 9,82 M","R$ 243,02 M","R$ 252,84 M","R$ 252,60 M","R$ 673,76 M","R$ 73,77",3.152.764,5.980.923,9.133.687,0,0,0,3.152.764,5.980.923,9.133.687,"- R$ 13,11 M","R$ 15,42 M","- R$ 10,59 M","- R$ 8,28 M","- R$ 448,00 mil","- R$ 13,56 M","- R$ 5,36 M","- R$ 22,59 M",,,,,,,,,
HBTS6,HABITASUL,CIA HABITASUL DE PARTICIPACOES,ATIVO,FASE OPERACIONAL,Tradicional - BOVESPA,Participação em sociedades. civis ou comerciais; prestação de serviços técnicos de planejamento. organização e estruturação de empresas ou grupos empresariais.,HBTS6,NA,PNB,NA,NA,NA,ITR - 30/09/2024,Financeiro,Exploração de Imóveis,Exploração de Imóveis,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HBTS3,HBTS5,,
HETA3,HERCULES,HERCULES S.A. FABRICA DE TALHERES,ATIVO,FASE OPERACIONAL,Tradicional - BOVESPA,Fabricação e a comercialização de toda a espécie de talheres e outros artigos de mesa para uso doméstico. artigos de adorno. beleza. higiene. móveis. material escolar. de escritório e profissional.,HETA3,12/08/2022,ON,"R$ 96,00",1 Ação,"R$ 19,20 mil",ITR - 30/09/2024,Consumo Cíclico,Utilidades Domésticas,Utensílios Domésticos,-,"60,97","-0,14","11,77","-16.319,97","-16.319,97","3,36","13,18","-63,50","-0,13","92,37","92,37","82,49","-114.383,82","-114.383,82","23,52","R$ 18,57 M","R$ 343,15 M",30/09/2024,"R$ 96,00",12/08/2022,"0,00%","R$ 1,11 M","R$ 1,11 M","R$ 1,01 M","R$ 0,00","R$ 1,01 M","R$ 322,00 mil","R$ 0,63","R$ 0,00","R$ 0,00",-,-,"0,00%","0,00%","0,00%","0,00%",-,-,"2.294,01%","192,77%","R$ 0,00","35,24%","-8,95%","53,39%","-13,56%","-0,23%","6,32%","100,00%","19,30%","89,30%","89,30%","0,33","-0,04","-1,04","87,37","R$ 0,00","R$ 14,59 M","R$ 0,00","R$ 324,58 M","R$ 324,58 M","R$ 324,58 M","- R$ 351,18 M","- R$ 688,59",171.198,338.801,509.999,0,0,0,171.198,338.801,509.999,"R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","- R$ 3,00 mil",,,,,,,,,
HETA4,HERCULES,HERCULES S.A. FABRICA DE TALHERES,ATIVO,FASE OPERACIONAL,Tradicional - BOVESPA,Fabricação e a comercialização de toda a espécie de talheres e outros artigos de mesa para uso doméstico. artigos de adorno. beleza. higiene. móveis. material escolar. de escritório e profissional.,HETA4,12/12/2024,PN,"R$ 6,30",1 Ação,"R$ 630,00",ITR - 30/09/2024,Consumo Cíclico,Utilidades Domésticas,Utensílios Domésticos,-,"4,00","-0,01","0,77","-1.071,00","-1.071,00","0,22","0,86","-4,17","-0,01","92,37","92,37","82,49","-114.383,82","-114.383,82","23,52","R$ 18,57 M","R$ 343,15 M",30/09/2024,"R$ 6,30",12/12/2024,"0,00%","R$ 1,11 M","R$ 1,11 M","R$ 1,01 M","R$ 0,00","R$ 1,01 M","R$ 322,00 mil","R$ 0,63","R$ 5,20","R$ 8,29","-5,83%","-8,43%","61,54%","27,18%","-20,75%","-7,47%","-18,29%","-4,93%","4,30%","0,85%","R$ 1,67 mil","35,24%","-8,95%","53,39%","-13,56%","-0,23%","6,32%","100,00%","19,30%","89,30%","89,30%","0,33","-0,04","-1,04","87,37","R$ 0,00","R$ 14,59 M","R$ 0,00","R$ 324,58 M","R$ 324,58 M","R$ 324,58 M","- R$ 351,18 M","- R$ 688,59",171.198,338.801,509.999,0,0,0,171.198,338.801,509.999,"R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","- R$ 3,00 mil",,,,,,,,,
HMOB3,HMOBI S.A,HMOBI PARTICIPAÇÕES S.A.,ATIVO,FASE OPERACIONAL,Tradicional - BOVESPA,A Companhia tem como objeto social a participação em outras sociedades. como quotista ou acionista. no país ou no exterior.,HMOB3,NA,,NA,NA,NA,ITR - 30/09/2024,Bens Industriais,Transporte,Serviços de Apoio e Armazenagem,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOOT3,HOTEIS OTHON,HOTEIS OTHON S.A.,ATIVO,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE,Tradicional - BOVESPA,Prestação de Serviços na Indústria Hoteleira,HOOT3,NA,ON,NA,NA,NA,ITR - 30/09/2024,Consumo Cíclico,Hoteis e Restaurantes,Hotelaria,-,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,20","0,19","0,24","-0,92","1,06","0,07","R$ 44,09 M","R$ 34,66 M",30/09/2024,"R$ 0,00",//0,"0,00%","R$ 32,42 M","R$ 20,77 M","R$ 51,10 M","- R$ 2,41 M","R$ 53,50 M","R$ 46,12 M","R$ 2,51",,,,,,,,,,,,,,"85,96%","-52,85%","130,25%","-80,07%","-45,30%","18,81%","66,45%","64,75%","120,49%","127,20%","0,29","-5,07","-6,07","-0,05","R$ 11,44 M","R$ 498,01 M","R$ 2,01 M","R$ 0,00","R$ 2,01 M","- R$ 9,44 M","- R$ 98,26 M","- R$ 5,35",10.478.000,7.894.000,18.372.000,0,0,0,10.478.000,7.894.000,18.372.000,"R$ 13,11 M","- R$ 8,48 M","- R$ 6,74 M","- R$ 2,11 M","- R$ 8,48 M","R$ 4,63 M","R$ 70,42 M","R$ 32,85 M",,,,,,,,,
HOOT4,HOTEIS OTHON,HOTEIS OTHON S.A.,ATIVO,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE,Tradicional - BOVESPA,Prestação de Serviços na Indústria Hoteleira,HOOT4,13/12/2024,PN,"R$ 2,40",1 Ação,"R$ 20,53 mil",ITR - 30/09/2024,Consumo Cíclico,Hoteis e Restaurantes,Hotelaria,-,"0,47","-0,45","0,30","-1,17","1,34","0,09","0,25","-0,35","-0,06","0,20","0,19","0,24","-0,92","1,06","0,07","R$ 44,09 M","R$ 34,66 M",30/09/2024,"R$ 2,40",13/12/2024,"0,00%","R$ 32,42 M","R$ 20,77 M","R$ 51,10 M","- R$ 2,41 M","R$ 53,50 M","R$ 46,12 M","R$ 2,51","R$ 2,21","R$ 2,95","-13,98%","-15,19%","95,12%","39,75%","-15,49%","-5,46%","-18,37%","-4,95%","8,11%","1,57%","R$ 10,88 mil","85,96%","-52,85%","130,25%","-80,07%","-45,30%","18,81%","66,45%","64,75%","120,49%","127,20%","0,29","-5,07","-6,07","-0,05","R$ 11,44 M","R$ 498,01 M","R$ 2,01 M","R$ 0,00","R$ 2,01 M","- R$ 9,44 M","- R$ 98,26 M","- R$ 5,35",10.478.000,7.894.000,18.372.000,0,0,0,10.478.000,7.894.000,18.372.000,"R$ 13,11 M","- R$ 8,48 M","- R$ 6,74 M","- R$ 2,11 M","- R$ 8,48 M","R$ 4,63 M","R$ 70,42 M","R$ 32,85 M",,,,,,,,,
HYPE3,HYPERA,HYPERA S.A.,ATIVO,FASE OPERACIONAL,Novo Mercado,Fabricacão de Medicamentos Alopáticos para uso humano,HYPE3,13/12/2024,ON,"R$ 18,42",1 Ação,"R$ 97,65 M",ITR - 30/09/2024,Saúde,Comércio e Distribuição,Medicamentos e Outros Produtos,"GPTW, IBOVESPA, IBRA, IBRX, IBRX50, ICO2, ICON, IGC, IGCT, IGNM, ISE, ITAG, IVBX, MLCX","7,44","0,96","1,50","4,43","5,19","0,45","5,14","2,96","-1,20","8,26","7,36","2,41","7,12","8,34","0,72","R$ 11,67 B","R$ 18,74 B",30/09/2024,"R$ 18,42",13/12/2024,"6,43%","R$ 1,92 B","R$ 1,15 B","R$ 491,33 M","- R$ 69,87 M","R$ 561,20 M","R$ 376,38 M","R$ 0,59","R$ 18,42","R$ 35,18","-46,05%","-45,32%","-53,19%","-31,62%","-30,69%","-11,51%","-37,44%","-11,07%","-33,82%","-7,92%","R$ 151,18 M","18,24%","7,88%","27,64%","11,94%","13,77%","6,46%","60,95%","20,16%","29,18%","32,72%","0,32","2,12","1,12","2,78","R$ 3,21 B","R$ 25,87 B","R$ 1,96 B","R$ 8,32 B","R$ 10,28 B","R$ 7,07 B","R$ 12,21 B","R$ 19,28",633.420.823,0,633.420.823,738.554,0,738.554,632.682.269,0,632.682.269,"R$ 738,07 M","- R$ 137,66 M","- R$ 227,90 M","R$ 372,51 M","- R$ 107,49 M","R$ 630,58 M","- R$ 386,18 M","R$ 2,25 B",,,,,,,,,
IFCM3,INFRACOMM,INFRACOMMERCE CXAAS S.A.,ATIVO,FASE OPERACIONAL,Novo Mercado,Soluções digitais integradas a partir de um white-label digital ecosystem para clientes liderarem suas jornadas de digitalização no go-to-market. levando uma experiência excepcional ao consumidor.,IFCM3,13/12/2024,ON,"R$ 0,10",1 Ação,"R$ 298,36 mil",ITR - 30/09/2024,Tecnologia da Informação,Programas e Serviços,Programas e Serviços,-,"-0,03","-0,63","0,06","-1,49","-1,25","0,04","-0,04","-0,32","-0,04","-0,50","-0,55","0,79","-18,59","-15,66","0,55","R$ 63,75 M","R$ 796,03 M",30/09/2024,"R$ 0,10",13/12/2024,"0,00%","R$ 250,08 M","R$ 61,64 M","- R$ 47,64 M","- R$ 33,82 M","- R$ 13,82 M","- R$ 93,42 M","- R$ 0,15","R$ 0,09","R$ 1,85","-94,22%","-93,46%","-96,73%","-81,96%","-99,34%","-81,29%",-,-,-,-,"R$ 1,33 M","-199,32%","-53,97%","-302,00%","-81,77%","-133,90%","-57,07%","29,21%","-182,47%","-159,54%","-143,52%","0,31","-14,32","-15,32","-0,51","R$ 69,26 M","R$ 1,45 B","R$ 406,16 M","R$ 395,38 M","R$ 801,53 M","R$ 732,28 M","- R$ 101,10 M","- R$ 0,16",637.483.368,0,637.483.368,0,0,0,637.483.368,0,637.483.368,"- R$ 24,45 M","R$ 4,73 M","R$ 2,28 M","- R$ 20,83 M","- R$ 987,00 mil","- R$ 25,44 M","- R$ 8,03 M","- R$ 50,84 M",,,,,,,,,
IGSN3,IGUA SA,IGUA SANEAMENTO S.A.,ATIVO,FASE OPERACIONAL,Bovespa Mais,Prestação de serviços públicos de água e esgoto.,IGSN3,NA,ON,NA,NA,NA,ITR - 30/09/2024,Utilidade Pública,Água e Saneamento,Água e Saneamento,-,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",NA,NA,NA,NA,NA,NA,NA,NA,30/09/2024,"R$ 0,00",//0,"0,00%","R$ 653,96 M","R$ 211,67 M","R$ 117,13 M","- R$ 85,76 M","R$ 202,89 M","- R$ 66,07 M","- R$ 0,15",,,,,,,,,,,,,,"15,77%","3,67%","23,90%","5,56%","-11,74%","-2,65%","33,76%","-12,03%","20,04%","33,64%","0,22","5,52","4,52","8,35","R$ 1,01 B","R$ 13,14 B","R$ 193,63 M","R$ 8,16 B","R$ 8,35 B","R$ 7,34 B","R$ 2,38 B","R$ 5,56",427.804.422,0,427.804.422,1.448.451,0,1.448.451,426.355.971,0,426.355.971,"R$ 253,02 M","- R$ 477,59 M","- R$ 70,17 M","- R$ 294,74 M","- R$ 1,34 M","R$ 251,68 M","- R$ 6,05 M","R$ 560,41 M",,,,,,,,,
IGTI11,IGUATEMI S.A,IGUATEMI S.A.,ATIVO,FASE OPERACIONAL,Nível 1 de Governança Corporativa,Exploração comercial. adminstração e planejamento de shopping centers (Conforme Artigo 3o. do Estatuto Social),IGTI11,13/12/2024,UNT,"R$ 18,39",1 Ação,"R$ 66,10 M",ITR - 30/09/2024,Financeiro,Exploração de Imóveis,Exploração de Imóveis,"IBOVESPA, IBRA, IBRX, ICO2, IGC, IGCT, IMOB, ISE, ITAG, IVBX, SMLL","19,73","1,75","6,24","15,73",NA,"0,89","11,22","5,94","-2,63","13,31","10,43","7,40","18,66",NA,"1,06","R$ 5,39 B","R$ 8,86 B",30/09/2024,"R$ 18,39",13/12/2024,"3,66%","R$ 307,33 M","R$ 205,71 M","R$ 175,86 M","- R$ 47,88 M","R$ 223,74 M","R$ 101,18 M","R$ 0,08","R$ 18,38","R$ 23,95","-20,68%","-23,22%","9,46%","4,63%","2,39%","0,79%",-,-,-,-,"R$ 57,59 M","6,32%","6,26%","9,57%","9,49%","9,11%","5,21%","66,53%","31,62%","55,62%","70,98%","0,16","1,96","0,96","4,08","R$ 21,48 M","R$ 8,36 B","R$ 293,86 M","R$ 3,20 B","R$ 3,49 B","R$ 3,47 B","R$ 4,26 B","R$ 3,50",774.849.080,443.082.050,1.217.931.130,3.581.612,7.163.216,10.744.828,771.267.468,435.918.834,1.207.186.302,"R$ 90,54 M","R$ 459,27 M","- R$ 571,41 M","- R$ 21,60 M",NA,NA,NA,NA,,,,,,,,,
IGTI3,IGUATEMI S.A,IGUATEMI S.A.,ATIVO,FASE OPERACIONAL,Nível 1 de Governança Corporativa,Exploração comercial. adminstração e planejamento de shopping centers (Conforme Artigo 3o. do Estatuto Social),IGTI3,13/12/2024,ON,"R$ 2,22",1 Ação,"R$ 146,33 mil",ITR - 30/09/2024,Financeiro,Exploração de Imóveis,Exploração de Imóveis,-,"7,15","0,63","2,26","5,70",NA,"0,32","4,06","2,15","-0,95","13,31","10,43","7,40","18,66",NA,"1,06","R$ 5,39 B","R$ 8,86 B",30/09/2024,"R$ 2,22",13/12/2024,"4,33%","R$ 307,33 M","R$ 205,71 M","R$ 175,86 M","- R$ 47,88 M","R$ 223,74 M","R$ 101,18 M","R$ 0,08","R$ 2,22","R$ 3,27","-21,20%","-23,31%","-5,88%","-2,99%","-13,16%","-4,60%",-,-,-,-,"R$ 121,68 mil","6,32%","6,26%","9,57%","9,49%","9,11%","5,21%","66,53%","31,62%","55,62%","70,98%","0,16","1,96","0,96","4,08","R$ 21,48 M","R$ 8,36 B","R$ 293,86 M","R$ 3,20 B","R$ 3,49 B","R$ 3,47 B","R$ 4,26 B","R$ 3,50",774.849.080,443.082.050,1.217.931.130,3.581.612,7.163.216,10.744.828,771.267.468,435.918.834,1.207.186.302,"R$ 90,54 M","R$ 459,27 M","- R$ 571,41 M","- R$ 21,60 M",NA,NA,NA,NA,,,,,,,,,
IGTI4,IGUATEMI S.A,IGUATEMI S.A.,ATIVO,FASE OPERACIONAL,Nível 1 de Governança Corporativa,Exploração comercial. adminstração e planejamento de shopping centers (Conforme Artigo 3o. do Estatuto Social),IGTI4,12/12/2024,PN,"R$ 8,28",1 Ação,"R$ 6,64 mil",ITR - 30/09/2024,Financeiro,Exploração de Imóveis,Exploração de Imóveis,-,"26,65","2,37","8,43","21,24",NA,"1,21","15,15","8,02","-3,55","13,31","10,43","7,40","18,66",NA,"1,06","R$ 5,39 B","R$ 8,86 B",30/09/2024,"R$ 8,28",12/12/2024,"3,48%","R$ 307,33 M","R$ 205,71 M","R$ 175,86 M","- R$ 47,88 M","R$ 223,74 M","R$ 101,18 M","R$ 0,08","R$ 8,02","R$ 11,81","-18,45%","-20,94%","19,48%","9,33%",-,-,-,-,-,-,"R$ 2,09 mil","6,32%","6,26%","9,57%","9,49%","9,11%","5,21%","66,53%","31,62%","55,62%","70,98%","0,16","1,96","0,96","4,08","R$ 21,48 M","R$ 8,36 B","R$ 293,86 M","R$ 3,20 B","R$ 3,49 B","R$ 3,47 B","R$ 4,26 B","R$ 3,50",774.849.080,443.082.050,1.217.931.130,3.581.612,7.163.216,10.744.828,771.267.468,435.918.834,1.207.186.302,"R$ 90,54 M","R$ 459,27 M","- R$ 571,41 M","- R$ 21,60 M",NA,NA,NA,NA,,,,,,,,,
