Ticker,Empresa,Razão Social,Situação Registro,Situação Emissor,Segmento de Listagem,Atividade,Ação,Data da Cotação,Tipo de Ação,Último Preço de Fechamento,Fator de Cotação,Volume Financeiro Transacionado,Último Demonstrativo Financeiro,Setor,Subsetor,Segmento,Participação em Índices,Preço/Lucro,Preço/VPA,Preço/Receita Líquida,Preço/FCO,Preço/FCF,Preço/Ativo Total,Preço/EBIT,Preço/Capital Giro,Preço/NCAV,EV/EBIT,EV/EBITDA,EV/Receita Líquida,EV/FCO,EV/FCF,EV/Ativo Total,Market Cap Empresa,Enterprise Value,Data Demonstração Financeira Atual,Preço Atual da Ação,Data do Preço da Ação,Dividend Yield,Receita Líquida,Resultado Bruto,EBIT,Depreciação e Amortização,EBITDA,Lucro Líquido,Lucro/Ação,Menor Preço 52 semanas,Maior Preço 52 semanas,Variação 2024,Variação 1 ano,Variação 2 anos(total),Variação 2 anos(anual),Variação 3 anos(total),Variação 3 anos(anual),Variação 4 anos(total),Variação 4 anos(anual),Variação 5 anos(total),Variação 5 anos(anual),Volume Diário Médio (3 meses),Retorno s/ Capital Tangível Inicial,Retorno s/ Capital Investido Inicial,Retorno s/ Capital Tangível Inicial Pré-Impostos,Retorno s/ Capital Investido Inicial Pré-Impostos,Retorno s/ Patrimônio Líquido Inicial,Retorno s/ Ativo Inicial,Margem Bruta,Margem Líquida,Margem EBIT,Margem EBITDA,Giro do Ativo Inicial,Alavancagem Financeira,Passivo/Patrimônio Líquido,Dívida Líquida/EBITDA,Caixa e Equivalentes de Caixa,Ativo Total,Dívida de Curto Prazo,Dívida de Longo Prazo,Dívida Bruta,Dívida Líquida,Patrimônio Líquido,Valor Patrimonial da Ação,Ações Ordinárias,Ações Preferenciais,Total,Ações Ordinárias em Tesouraria,Ações Preferenciais em Tesouraria,Total em Tesouraria,Ações Ordinárias (Exceto Tesouraria),Ações Preferenciais (Exceto Tesouraria),Total (Exceto Tesouraria),Fluxo de Caixa Operacional,Fluxo de Caixa de Investimentos,Fluxo de Caixa de Financiamentos,Aumento (Redução) de Caixa e Equivalentes,CAPEX 3 meses,Fluxo de Caixa Livre 3 meses,CAPEX 12 meses,Fluxo de Caixa Livre 12 meses,Receita de Intermediação Financeira,Resultado Bruto de Intermediação Financeira,Receita de Prestação de Serviços,Não existem dados para este código de negociação,Dados existentes para códigos de negociação abaixo:,Ordinária,Preferencial,Sem dados para mostrar,Unit
LREN3,LOJAS RENNER,LOJAS RENNER S.A.,ATIVO,FASE OPERACIONAL,Novo Mercado,Loja de Departamentos (Comércio Varejista),LREN3,10/12/2024,ON,"R$ 15,49",1 Ação,"R$ 386,87 M",ITR - 30/09/2024,Consumo Cíclico,Comércio,Tecidos. Vestuário e Calçados,"IBOVESPA, IBRA, IBRX, IBRX50, ICO2, ICON, IGC, IGCT, IGNM, ISE, ITAG, IVBX, MLCX","12,07","1,44","1,06","5,83","8,33","0,78","11,45","3,39","-3,41","10,99","5,68","1,02","5,60","8,00","0,75","R$ 14,92 B","R$ 14,32 B",30/09/2024,"R$ 15,49",10/12/2024,"4,17%","R$ 3,39 B","R$ 2,04 B","R$ 272,95 M","- R$ 308,35 M","R$ 581,30 M","R$ 255,27 M","R$ 0,27","R$ 12,01","R$ 19,18","-7,15%","-1,87%","-18,86%","-9,90%","-39,27%","-15,31%","-56,26%","-18,66%","-63,37%","-18,18%","R$ 267,85 M","8,90%","9,27%","13,48%","14,05%","12,66%","6,19%","60,63%","8,77%","9,25%","17,91%","0,71","1,84","0,84","-0,24","R$ 1,78 B","R$ 19,17 B","R$ 1,17 B","R$ 18,57 M","R$ 1,19 B","- R$ 598,28 M","R$ 10,39 B","R$ 10,79",963.227.000,0,963.227.000,7.107.000,0,7.107.000,956.120.000,0,956.120.000,"R$ 512,62 M","- R$ 176,02 M","- R$ 380,14 M","- R$ 48,37 M","- R$ 176,02 M","R$ 336,60 M","- R$ 766,69 M","R$ 1,79 B",,,,,,,,,
LTEL3B,LITEL,LITEL PARTICIPACOES S.A.,ATIVO,FASE OPERACIONAL,Balcão Organizado,,LTEL3B,NA,ON,NA,NA,NA,ITR - 30/09/2024,Materiais Básicos,Mineração,Minerais Metálicos,-,"0,00","0,00","0,00","0,00",NA,"0,00","0,00","0,00","0,00",NA,NA,NA,NA,NA,NA,NA,NA,30/09/2024,"R$ 0,00",//0,"0,00%","R$ 0,00","R$ 0,00","R$ 220,08 M","R$ 0,00","R$ 220,08 M","R$ 211,73 M","R$ 0,98",,,,,,,,,,,,,,"16,75%","16,61%","25,37%","25,17%","25,07%","24,82%","0,00%","0,00%","0,00%","0,00%","0,00","1,00","0,00","-0,03","R$ 24,74 M","R$ 3,77 B","R$ 0,00","R$ 0,00","R$ 0,00","- R$ 24,74 M","R$ 3,76 B","R$ 17,44",215.495.000,0,215.495.000,0,0,0,215.495.000,0,215.495.000,"- R$ 3,13 M","R$ 139,33 M","- R$ 119,23 M","R$ 16,97 M",NA,NA,NA,NA,,,,,,,,,
LTLA3B,LITELA,LITELA PARTICIPAÇÕES S.A.,ATIVO,LIQUIDAÇÃO EXTRAJUDICIAL,Balcão Organizado,A Cia tem como atividade a participação. sob qualquer forma. no capital de outras sociedades civis ou comerciais. Atualmente. a Cia tem participação somente na Vale S.A.,LTLA3B,NA,ON,NA,NA,NA,ITR - 30/09/2020,Materiais Básicos,Mineração,Minerais Metálicos,-,"0,00","0,00","0,00","0,00",NA,"0,00","0,00","0,00","0,00",NA,NA,NA,NA,NA,NA,NA,NA,30/09/2020,"R$ 0,00",//0,"0,00%","R$ 0,00","R$ 0,00","R$ 1,58 B","R$ 0,00","R$ 1,58 B","R$ 1,50 B","R$ 7,63",,,,,,,,,,,,,,"9,98%","9,76%","15,12%","14,78%","13,64%","13,64%","0,00%","0,00%","0,00%","0,00%","0,00","1,07","0,07","-0,29","R$ 1,35 B","R$ 21,34 B","R$ 0,00","R$ 0,00","R$ 0,00","- R$ 1,35 B","R$ 20,00 B","R$ 101,66",196.713.000,0,196.713.000,0,0,0,196.713.000,0,196.713.000,"- R$ 78,94 M","R$ 2,34 B","- R$ 946,91 M","R$ 1,31 B",NA,NA,NA,NA,,,,,,,,,
LUPA11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LUPA12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LUPA13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LUPA14,LUPATECH,LUPATECH S.A.,ATIVO,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE,Novo Mercado,Fabricante de equipamentos e provedor de serviços para o setor de Petróleo e Gás.,LUPA14,NA,,NA,NA,NA,ITR - 30/09/2024,Petróleo. Gás e Biocombustíveis,Petróleo. Gás e Biocombustíveis,Equipamentos e Serviços,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LUPA3,,,
LUPA3,LUPATECH,LUPATECH S.A.,ATIVO,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE,Novo Mercado,Fabricante de equipamentos e provedor de serviços para o setor de Petróleo e Gás.,LUPA3,10/12/2024,ON,"R$ 1,32",1 Ação,"R$ 146,57 mil",ITR - 30/09/2024,Petróleo. Gás e Biocombustíveis,Petróleo. Gás e Biocombustíveis,Equipamentos e Serviços,"IGC, IGNM, ITAG","0,96","0,46","0,46","-2,28","2,78","0,12","-2,65","3,68","-0,17","-9,55","-13,08","1,68","-8,23","10,03","0,44","R$ 55,61 M","R$ 200,47 M",30/09/2024,"R$ 1,32",10/12/2024,"0,00%","R$ 30,69 M","R$ 6,49 M","- R$ 3,92 M","- R$ 1,37 M","- R$ 2,55 M","- R$ 9,82 M","- R$ 0,23","R$ 1,31","R$ 2,37","-38,32%","-39,73%","-62,39%","-38,59%","-77,70%","-39,33%","-41,85%","-12,67%","-5,04%","-1,03%","R$ 273,11 mil","-4,01%","-4,57%","-6,08%","-6,93%","36,43%","11,65%","21,84%","48,48%","-17,54%","-12,81%","0,24","3,83","2,83","-9,45","R$ 9,58 M","R$ 459,60 M","R$ 52,87 M","R$ 101,56 M","R$ 154,43 M","R$ 144,86 M","R$ 120,16 M","R$ 2,85",42.129.719,0,42.129.719,0,0,0,42.129.719,0,42.129.719,"R$ 3,23 M","- R$ 179,00 mil","- R$ 2,66 M","R$ 395,00 mil","- R$ 258,00 mil","R$ 2,98 M","R$ 44,33 M","R$ 19,98 M",,,,,,,,,
LUXM3,TREVISA,TREVISA INVESTIMENTOS S.A.,ATIVO,FASE OPERACIONAL,Tradicional - BOVESPA,Part. Capital outras empresas qualquer setor econômico. Locação de conjuntos comerciais.,LUXM3,25/05/2015,ON,"R$ 10,00",1 Ação,"R$ 1,99 mil",ITR - 30/09/2024,Bens Industriais,Transporte,Transporte Hidroviário,-,"14,81","1,59","1,54","9,37","-73,65","1,17","9,83","203,17","-4,45","10,81","6,47","1,69","10,31","-80,99","1,28","R$ 230,91 M","R$ 228,55 M",30/09/2024,"R$ 10,00",25/05/2015,"11,80%","R$ 33,25 M","R$ 9,84 M","R$ 4,38 M","- R$ 4,07 M","R$ 8,44 M","R$ 2,80 M","R$ 0,13","R$ 0,00","R$ 0,00",-,-,-,-,-,-,-,-,-,-,"R$ 0,00","10,44%","12,39%","15,82%","18,77%","11,62%","8,46%","29,25%","10,38%","15,63%","26,15%","0,82","1,37","0,37","-0,07","R$ 8,41 M","R$ 178,10 M","R$ 1,19 M","R$ 4,86 M","R$ 6,05 M","- R$ 2,36 M","R$ 130,40 M","R$ 6,27",9.192.000,11.592.000,20.784.000,0,0,0,9.192.000,11.592.000,20.784.000,"R$ 3,01 M","- R$ 7,72 M","R$ 3,97 M","- R$ 732,00 mil","- R$ 6,19 M","- R$ 3,18 M","- R$ 24,99 M","- R$ 2,82 M",,,,,,,,,
LUXM4,TREVISA,TREVISA INVESTIMENTOS S.A.,ATIVO,FASE OPERACIONAL,Tradicional - BOVESPA,Part. Capital outras empresas qualquer setor econômico. Locação de conjuntos comerciais.,LUXM4,09/12/2024,PN,"R$ 11,99",1 Ação,"R$ 7,19 mil",ITR - 30/09/2024,Bens Industriais,Transporte,Transporte Hidroviário,-,"17,76","1,91","1,84","11,24","-88,31","1,40","11,79","243,60","-5,34","10,81","6,47","1,69","10,31","-80,99","1,28","R$ 230,91 M","R$ 228,55 M",30/09/2024,"R$ 11,99",09/12/2024,"1,86%","R$ 33,25 M","R$ 9,84 M","R$ 4,38 M","- R$ 4,07 M","R$ 8,44 M","R$ 2,80 M","R$ 0,13","R$ 11,40","R$ 15,77","-23,99%","-23,99%","-40,21%","-22,62%","-38,99%","-15,18%","-18,33%","-4,94%","138,57%","18,98%","R$ 2,05 mil","10,44%","12,39%","15,82%","18,77%","11,62%","8,46%","29,25%","10,38%","15,63%","26,15%","0,82","1,37","0,37","-0,07","R$ 8,41 M","R$ 178,10 M","R$ 1,19 M","R$ 4,86 M","R$ 6,05 M","- R$ 2,36 M","R$ 130,40 M","R$ 6,27",9.192.000,11.592.000,20.784.000,0,0,0,9.192.000,11.592.000,20.784.000,"R$ 3,01 M","- R$ 7,72 M","R$ 3,97 M","- R$ 732,00 mil","- R$ 6,19 M","- R$ 3,18 M","- R$ 24,99 M","- R$ 2,82 M",,,,,,,,,
LVTC3,WDC NETWORKS,LIVETECH DA BAHIA INDUSTRIA E COMERCIO S/A,ATIVO,FASE OPERACIONAL,Novo Mercado,A Companhia tem como atividade principal a exploração da indústria de eletrônicos. incluindo a locação e comercialização de equipamentos de informática. eletrônicos. telecomunicações e comunicação.,LVTC3,10/12/2024,ON,"R$ 2,67",1 Ação,"R$ 94,94 mil",ITR - 30/09/2024,Tecnologia da Informação,Programas e Serviços,Programas e Serviços,"IGC, IGNM, ITAG","20,92","0,26","0,21","1,09","-15,08","0,12","3,44","0,69","-0,35","2,39","0,48","0,14","0,76","-10,47","0,09","R$ 172,65 M","R$ 119,88 M",30/09/2024,"R$ 2,67",10/12/2024,"0,00%","R$ 212,27 M","R$ 55,01 M","R$ 13,06 M","- R$ 51,11 M","R$ 64,17 M","R$ 5,06 M","R$ 0,08","R$ 2,67","R$ 4,40","-36,73%","-34,72%","-51,16%","-30,05%","-84,91%","-46,73%",-,-,-,-,"R$ 66,12 mil","3,44%","6,06%","5,21%","9,18%","1,28%","0,59%","24,38%","0,99%","6,02%","30,25%","0,60","2,13","1,13","-0,21","R$ 52,77 M","R$ 1,39 B","R$ 0,00","R$ 0,00","R$ 0,00","- R$ 52,77 M","R$ 653,68 M","R$ 10,11",64.663.000,0,64.663.000,1.202.000,0,1.202.000,63.461.000,0,63.461.000,"R$ 39,34 M","- R$ 47,95 M","- R$ 12,18 M","- R$ 22,55 M","- R$ 47,95 M","- R$ 8,61 M","- R$ 169,64 M","- R$ 11,45 M",,,,,,,,,
LWSA3,LWSA,LWSA S.A.,ATIVO,FASE OPERACIONAL,Novo Mercado,,LWSA3,10/12/2024,ON,"R$ 3,65",1 Ação,"R$ 21,68 M",ITR - 30/09/2024,Tecnologia da Informação,Programas e Serviços,Programas e Serviços,"GPTW, IBOVESPA, IBRA, IBRX, ICO2, IGC, IGCT, IGNM, ITAG, SMLL","140,83","0,73","1,52","11,03",NA,"0,51","17,68","7,65","-2,22","14,33","6,85","1,23","8,94",NA,"0,42","R$ 2,05 B","R$ 1,66 B",30/09/2024,"R$ 3,65",10/12/2024,"1,96%","R$ 349,35 M","R$ 174,46 M","R$ 34,43 M","- R$ 33,27 M","R$ 67,70 M","R$ 16,89 M","R$ 0,03","R$ 3,49","R$ 6,19","-33,33%","-37,90%","-49,58%","-28,93%","-74,79%","-36,80%","-76,89%","-30,65%",-,-,"R$ 26,63 M","-38,70%","4,07%","-58,63%","6,16%","0,50%","0,32%","48,24%","1,08%","8,59%","17,95%","0,30","1,43","0,43","-1,60","R$ 460,33 M","R$ 3,99 B","R$ 12,92 M","R$ 57,79 M","R$ 70,71 M","- R$ 389,63 M","R$ 2,80 B","R$ 4,69",596.886.478,0,596.886.478,38.561.196,0,38.561.196,558.325.282,0,558.325.282,"R$ 38,48 M","- R$ 28,51 M","- R$ 115,46 M","- R$ 105,50 M",NA,NA,NA,NA,,,,,,,,,
MAPT3,CEMEPE,CEMEPE INVESTIMENTOS S.A.,ATIVO,FASE OPERACIONAL,Tradicional - BOVESPA,HOLDING,MAPT3,10/12/2024,ON,"R$ 4,30",1 Ação,"R$ 3,51 mil",ITR - 30/09/2024,Outros,Outros,Outros,-,"-22,45","-0,62","0,00","-24,70",NA,"5,11","-22,58","-303,94","-0,55","-24,44","-24,44","0,00","-26,73",NA,"5,53","R$ 4,28 M","R$ 4,28 M",30/09/2024,"R$ 4,30",10/12/2024,"0,00%","R$ 0,00","R$ 0,00","- R$ 16,00 mil","R$ 0,00","- R$ 17,00 mil","- R$ 17,00 mil","- R$ 0,02","R$ 4,20","R$ 38,00","-88,68%","-85,69%","-88,53%","-61,55%",-,-,"-91,40%","-45,67%","-93,38%","-39,94%","R$ 53,97","-15,00%","1,86%","-22,73%","2,81%","2,83%","-22,77%","0,00%","0,00%","0,00%","0,00%","0,00","-0,12","-1,12","0,00","R$ 0,00","R$ 773,00 mil","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","- R$ 6,40 M","- R$ 6,96",454.455,464.440,918.895,0,0,0,454.455,464.440,918.895,"- R$ 19,00 mil","R$ 0,00","R$ 19,00 mil","R$ 0,00",NA,NA,NA,NA,,,,,,,,,
MAPT4,CEMEPE,CEMEPE INVESTIMENTOS S.A.,ATIVO,FASE OPERACIONAL,Tradicional - BOVESPA,HOLDING,MAPT4,10/12/2024,PN,"R$ 5,00",1 Ação,"R$ 1.000,00",ITR - 30/09/2024,Outros,Outros,Outros,-,"-26,10","-0,72","0,00","-28,72",NA,"5,94","-26,25","-353,42","-0,64","-24,44","-24,44","0,00","-26,73",NA,"5,53","R$ 4,28 M","R$ 4,28 M",30/09/2024,"R$ 5,00",10/12/2024,"0,00%","R$ 0,00","R$ 0,00","- R$ 16,00 mil","R$ 0,00","- R$ 17,00 mil","- R$ 17,00 mil","- R$ 0,02","R$ 4,40","R$ 40,00","0,00%","-37,50%","-51,03%","-28,04%","-86,82%","-48,80%","-88,89%","-42,22%","-84,94%","-31,43%","R$ 363,55","-15,00%","1,86%","-22,73%","2,81%","2,83%","-22,77%","0,00%","0,00%","0,00%","0,00%","0,00","-0,12","-1,12","0,00","R$ 0,00","R$ 773,00 mil","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","- R$ 6,40 M","- R$ 6,96",454.455,464.440,918.895,0,0,0,454.455,464.440,918.895,"- R$ 19,00 mil","R$ 0,00","R$ 19,00 mil","R$ 0,00",NA,NA,NA,NA,,,,,,,,,
MATD3,MATER DEI,HOSPITAL MATER DEI S/A,ATIVO,FASE OPERACIONAL,Novo Mercado,,MATD3,10/12/2024,ON,"R$ 4,06",1 Ação,"R$ 2,09 M",ITR - 30/09/2024,Saúde,Serv.Méd.Hospit..Análises e Diagnósticos,Serv.Méd.Hospit..Análises e Diagnósticos,"GPTW, IBRA, ICON, IGC, IGCT, IGNM, ITAG","-4,43","0,97","0,62","8,09","-33,83","0,32","-4,74","1,28","-0,78","-7,25","-11,33","0,95","12,37","-51,70","0,49","R$ 1,42 B","R$ 2,17 B",30/09/2024,"R$ 4,06",10/12/2024,"1,84%","R$ 570,82 M","R$ 173,57 M","R$ 153,68 M","- R$ 27,24 M","R$ 180,92 M","R$ 75,37 M","R$ 0,21","R$ 3,93","R$ 8,46","-48,57%","-47,99%","-36,22%","-20,09%","-75,43%","-37,34%",-,-,-,-,"R$ 2,62 M","-7,49%","-7,38%","-11,34%","-11,18%","-19,31%","-6,20%","30,89%","-14,07%","-13,16%","-8,41%","0,44","3,00","2,00","-3,92","R$ 704,45 M","R$ 4,41 B","R$ 99,72 M","R$ 1,36 B","R$ 1,46 B","R$ 751,68 M","R$ 1,47 B","R$ 4,12",357.669.194,0,357.669.194,5.334.935,0,5.334.935,352.334.259,0,352.334.259,"R$ 103,30 M","R$ 353,34 M","- R$ 21,57 M","R$ 435,06 M","- R$ 41,22 M","R$ 62,08 M","- R$ 217,76 M","- R$ 42,05 M",,,,,,,,,
MBLY11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MBLY3,MOBLY,MOBLY S.A.,ATIVO,FASE OPERACIONAL,Novo Mercado,Intermediação. importação. exportação e comércio varejista de móveis e artigos domésticos em geral; serviços de montagem; comércio varejista de materiais de construção em geral; e outros.,MBLY3,10/12/2024,ON,"R$ 1,69",1 Ação,"R$ 309,63 mil",ITR - 30/09/2024,Consumo Cíclico,Utilidades Domésticas,Móveis,"IGC, IGNM, ITAG","-2,60","0,50","0,36","-5,73","-4,76","0,31","-2,56","1,09","-3,30","-2,50","-12,47","0,35","-5,60","-4,65","0,30","R$ 207,47 M","R$ 202,67 M",30/09/2024,"R$ 1,69",10/12/2024,"0,00%","R$ 150,92 M","R$ 66,63 M","- R$ 19,11 M","- R$ 17,70 M","- R$ 1,41 M","- R$ 22,42 M","- R$ 0,21","R$ 1,69","R$ 3,08","-13,78%","-24,55%","-34,50%","-19,02%","-70,35%","-33,29%",-,-,-,-,"R$ 992,00 mil","-10,52%","-10,03%","-15,94%","-15,19%","-16,25%","-10,24%","44,49%","-13,87%","-14,09%","-2,82%","0,74","1,61","0,61","0,30","R$ 20,94 M","R$ 665,99 M","R$ 16,14 M","R$ 0,00","R$ 16,14 M","- R$ 4,80 M","R$ 412,50 M","R$ 3,87",106.489.000,0,106.489.000,0,0,0,106.489.000,0,106.489.000,"- R$ 64,37 M","R$ 4,77 M","- R$ 20,31 M","- R$ 79,91 M","- R$ 733,00 mil","- R$ 65,10 M","- R$ 7,37 M","- R$ 43,58 M",,,,,,,,,
MDIA3,M.DIASBRANCO,M.DIAS BRANCO S.A. IND COM DE ALIMENTOS,ATIVO,FASE OPERACIONAL,Novo Mercado,Industrialização e comércio de biscoitos; bolachas; massas; bolos; mistura para bolos; snacks; salgadinhos; torradas; farinha de trigo e outros produtos derivados do trigo; refrescos em pó; etc.,MDIA3,10/12/2024,ON,"R$ 22,00",1 Ação,"R$ 15,21 M",ITR - 30/09/2024,Consumo não Cíclico,Alimentos Processados,Alimentos Diversos,"AGFS, GPTW, IBRA, ICON, IGC, IGCT, IGNM, INDX, ISE, ITAG, SMLL","9,19","0,95","0,75","7,45","10,14","0,59","8,09","2,05","-6,17","8,15","5,85","0,76","7,51","10,21","0,59","R$ 7,46 B","R$ 7,51 B",30/09/2024,"R$ 22,00",10/12/2024,"3,00%","R$ 2,40 B","R$ 791,09 M","R$ 137,98 M","- R$ 90,92 M","R$ 228,89 M","R$ 124,59 M","R$ 0,37","R$ 21,67","R$ 41,51","-41,41%","-39,77%","-45,89%","-26,38%","-11,45%","-3,97%","-26,00%","-7,25%","-24,79%","-5,53%","R$ 25,03 M","10,28%","7,97%","15,58%","12,08%","11,12%","6,80%","35,19%","8,16%","9,27%","12,93%","0,83","1,62","0,62","0,04","R$ 2,09 B","R$ 12,69 B","R$ 371,18 M","R$ 1,77 B","R$ 2,14 B","R$ 55,20 M","R$ 7,85 B","R$ 23,15",339.000.000,0,339.000.000,4.070.184,0,4.070.184,334.929.816,0,334.929.816,"R$ 67,29 M","- R$ 71,60 M","- R$ 416,00 M","- R$ 422,96 M","- R$ 72,29 M","- R$ 5,01 M","- R$ 264,82 M","R$ 735,82 M",,,,,,,,,
MDNE3,MOURA DUBEUX,MOURA DUBEUX ENGENHARIA S/A,ATIVO,FASE OPERACIONAL,Novo Mercado,Compra e venda de imóveis. locação. desmembramento ou loteamento de terrenos. incorporação imobiliária ou construção de imóveis destinados à venda. participação em outras sociedades.,MDNE3,10/12/2024,ON,"R$ 12,25",1 Ação,"R$ 7,66 M",ITR - 30/09/2024,Consumo Cíclico,Construção Civil,Incorporações,"GPTW, IBRA, ICON, IGC, IGCT, IGNM, IMOB, ITAG, SMLL","4,33","0,67","0,70","-13,87","-10,40","0,26","4,29","0,89","-0,82","4,96","4,76","0,81","-16,04","-12,02","0,30","R$ 1,04 B","R$ 1,20 B",30/09/2024,"R$ 12,25",10/12/2024,"5,31%","R$ 501,75 M","R$ 166,09 M","R$ 82,86 M","- R$ 2,44 M","R$ 85,30 M","R$ 89,16 M","R$ 1,05","R$ 9,72","R$ 15,94","-0,36%","5,83%","136,30%","53,54%","118,53%","29,74%","14,14%","3,36%",-,-,"R$ 9,72 M","6,00%","11,65%","9,09%","17,65%","18,38%","7,39%","34,44%","16,17%","16,33%","17,01%","0,46","2,56","1,56","0,64","R$ 316,87 M","R$ 3,98 B","R$ 3,67 M","R$ 476,02 M","R$ 479,69 M","R$ 162,82 M","R$ 1,55 B","R$ 18,30",84.909.375,0,84.909.375,690.396,0,690.396,84.218.979,0,84.218.979,"R$ 22,17 M","- R$ 76,95 M","R$ 156,84 M","R$ 102,06 M","- R$ 3,71 M","R$ 18,47 M","- R$ 25,05 M","- R$ 100,04 M",,,,,,,,,
MEAL3,IMC S/A,INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.,ATIVO,FASE OPERACIONAL,Novo Mercado,Setor de Varejo de Alimentação,MEAL3,10/12/2024,ON,"R$ 1,17",1 Ação,"R$ 743,09 mil",ITR - 30/09/2024,Consumo Cíclico,Hoteis e Restaurantes,Restaurante e Similares,"IGC, IGNM, ITAG","-3,20","0,32","0,15","2,81","-16,99","0,13","9,09","-7,70","-0,21","18,78","2,11","0,31","5,81","-35,11","0,26","R$ 335,05 M","R$ 692,28 M",30/09/2024,"R$ 1,17",10/12/2024,"0,00%","R$ 601,13 M","R$ 215,37 M","R$ 15,39 M","- R$ 65,71 M","R$ 81,10 M","- R$ 12,81 M","- R$ 0,04","R$ 1,16","R$ 2,28","-37,43%","-40,00%","-50,00%","-29,22%","-58,51%","-25,40%","-72,47%","-27,55%","-86,14%","-32,62%","R$ 588,94 mil","2,05%","1,70%","3,11%","2,58%","-9,41%","-3,80%","33,65%","-4,70%","1,65%","14,76%","0,81","2,54","1,54","1,09","R$ 170,12 M","R$ 2,62 B","R$ 72,76 M","R$ 454,58 M","R$ 527,34 M","R$ 357,22 M","R$ 1,03 B","R$ 3,60",286.369.530,0,286.369.530,926.500,0,926.500,285.443.030,0,285.443.030,"R$ 72,01 M","- R$ 36,12 M","- R$ 40,75 M","- R$ 6,05 M","- R$ 36,24 M","R$ 35,77 M","- R$ 138,78 M","- R$ 19,72 M",,,,,,,,,
MELK3,MELNICK,MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.,ATIVO,FASE OPERACIONAL,Novo Mercado,Construção. incorporação. loteamento e comercialização de condomínios e empreendimentos imobiliários de qualquer natureza.,MELK3,10/12/2024,ON,"R$ 3,39",1 Ação,"R$ 1,75 M",ITR - 30/09/2024,Consumo Cíclico,Construção Civil,Incorporações,"IGC, IGNM, ITAG","8,27","0,58","0,69","6,67","6,80","0,28","8,05","0,53","88,13","11,97","11,40","1,02","9,91","10,11","0,41","R$ 699,25 M","R$ 1,04 B",30/09/2024,"R$ 3,39",10/12/2024,"8,57%","R$ 245,56 M","R$ 67,16 M","R$ 36,98 M","- R$ 997,00 mil","R$ 37,98 M","R$ 35,57 M","R$ 0,17","R$ 3,35","R$ 4,77","-25,87%","-16,99%","22,91%","10,83%","2,05%","0,68%","-41,68%","-12,60%",-,-,"R$ 2,42 M","3,11%","3,96%","4,72%","6,00%","7,21%","3,47%","22,69%","8,32%","8,55%","8,97%","0,42","2,09","1,09","3,73","R$ 3,71 M","R$ 2,52 B","R$ 229,30 M","R$ 114,49 M","R$ 343,79 M","R$ 340,08 M","R$ 1,21 B","R$ 5,85",206.269.341,0,206.269.341,2.308.417,0,2.308.417,203.960.924,0,203.960.924,"- R$ 29,35 M","- R$ 15,92 M","R$ 48,16 M","R$ 2,90 M","- R$ 550,00 mil","- R$ 29,90 M","- R$ 2,05 M","R$ 102,83 M",,,,,,,,,
MERC10,MERC FINANC,MERCANTIL FINANCEIRA S.A.  CRED. FINANC. E INVEST,ATIVO,FASE OPERACIONAL,Tradicional - BOVESPA,Crédito. Financiamento e Investimento,MERC10,NA,,NA,NA,NA,ITR - 30/09/2024,Financeiro,Intermediários Financeiros,Soc. Crédito e Financiamento,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MERC3,MERC4,,
