Ticker,Valor atual,Min. 52 semanas,Máx. 52 semanas,Dividend Yield,Valorização (12m),Tipo,PART. IBOV,MERCADO DE OPÇÕES,TOMADOR (média),DOADOR (média),Nº DE AÇÕES ALUGADAS (dia),VOLUME (dia),Nº DE CONTRATOS,,Ano passado,Ano atual,Comparação,Provisionado,Comparação + Provisionado,Ativos,Ativo circulante,Dívida bruta,Disponibilidade,Dívida líquida,Valor de mercado,Valor de firma,Segmento de listagem,Free Float,Setor de Atuação,Subsetor de Atuação,Segmento de Atuação,Investidores,Institucional,Pessoa jurídica,Pessoa física,{helper},UNIT - Composição
merc4,"10,10","0,00","11,41",-,"48,09%",PN,"0,000",0,"5,00","5,00",21,197,1,251.965.000,"0,4500","0,0000","100,00%","0,0000","100,00%",493.273.000,1.723.000,-,1.723.000,-,229.744.956,229.744.956,,"10,68%",Financeiro e Outros,Intermediários Financeiros,Soc. Crédito e Financiamento,1.211,8,111,1.092,-,
mgel3,"74,10","0,00","74,10",-,-%,ON,"0,000",0,"0,00","0,00",0,0,0,15.700.000,"0,0000","0,0000","0,00%","0,0000","0,00%",743.469.000,353.621.000,628.651.000,68.206.000,560.445.000,190.342.396,750.787.396,,"49,03%",Materiais Básicos,Siderurgia e Metalurgia,Artefatos de Ferro e Aço,1.337,9,17,1.311,-,
mgel4,"10,00","10,00","18,77",-,"-29,53%",PN,"0,000",0,"10,00","10,00",9,144,1,15.700.000,"0,0000","0,0000","0,00%","0,0000","0,00%",743.469.000,353.621.000,628.651.000,68.206.000,560.445.000,190.342.396,750.787.396,,"49,03%",Materiais Básicos,Siderurgia e Metalurgia,Artefatos de Ferro e Aço,1.337,9,17,1.311,-,
mglu3,"9,85","9,21","25,30",-,"-41,72%",ON,"0,156",695,"20,73","20,73",34.668.610,63.096.870,642,10.973.958.000,"0,0000","0,0000","0,00%","0,0000","0,00%",34.977.414.000,17.386.347.000,4.457.719.000,1.946.501.000,2.511.218.000,7.279.103.193,9.790.321.193,Novo Mercado,"47,83%",Consumo Cíclico,Comércio,Eletrodomésticos,582.990,924,2.405,579.661,-,
mils3,"10,80","9,85","13,56","4,31","5,37%",ON,"0,000",35,"0,48","0,48",293.750,3.992.063,17,1.464.620.000,"0,2273","0,3945","73,58%","0,0000","73,58%",3.543.660.000,1.321.643.000,1.646.298.000,729.631.000,916.667.000,2.582.987.670,3.499.654.670,Novo Mercado,"73,15%",Bens Industriais,Serviços,Serviços Diversos,15.276,309,333,14.634,-,
mlas3,"1,61","1,49","2,60",-,"-27,48%",ON,"0,000",10,"0,10","0,10",693.633,1.477.438,24,3.093.446.000,"0,0000","0,0000","0,00%","0,0000","0,00%",5.169.731.000,3.766.981.000,708.908.000,1.022.619.000,-313.711.000,1.321.068.152,1.007.357.152,Novo Mercado,"47,60%",Tecnologia da Informação,Computadores e Equipamentos,Computadores e Equipamentos,21.721,245,182,21.294,-,
mmxm3,"14,00",-,-,-,-%,ON,"0,000",0,"6,00","6,00",1,0,1,-842.661.000,"0,0000","0,0000","0,00%","0,0000","0,00%",128.006.000,7.224.000,269.958.000,287.000,269.671.000,90.834.562,360.505.562,Novo Mercado,--%,Materiais Básicos,Mineração,Minerais Metálicos,12.456,63,149,12.244,-,
mndl3,"16,80","9,75","16,80",-,"31,97%",ON,"0,000",0,"5,00","5,00",20,0,1,156.512.000,"0,0000","0,0000","0,00%","0,0000","0,00%",1.391.993.000,540.993.000,449.735.000,6.735.000,443.000.000,166.673.472,609.673.472,,"64,58%",Consumo Cíclico,Tecidos. Vestuário e Calçados,Acessórios,3.259,16,140,3.103,-,
mnpr3,"18,62","10,20","22,89",-,"16,74%",ON,"0,000",0,"5,00","5,00",400,8.228,2,-327.090.000,"0,0000","0,0000","0,00%","0,0000","0,00%",332.609.000,185.478.000,52.000,424.000,-372.000,132.203.862,131.831.862,,"46,08%",Consumo não Cíclico,Alimentos Processados,Carnes e Derivados,3.102,3,47,3.052,-,
moar3,"399,51","0,00","399,94","3,98","3,97%",ON,"0,000",0,"5,00","5,00",100,0,1,1.530.505.000,"12,2437","15,8841","29,73%","0,0000","29,73%",2.927.379.000,1.629.757.000,665.902.000,1.575.813.000,-909.911.000,4.894.485.302,3.984.574.302,,"4,60%",Financeiro e Outros,Holdings Diversificadas,Holdings Diversificadas,306,19,7,280,-,
modl11,"8,46",-,-,-,-%,,"0,000",0,"9,90","9,90",135.846,0,18,1.194.886.000,"0,0000","0,0000","0,00%","0,0000","0,00%",7.483.824.000,796.570.000,-,0,-,1.985.844.000,1.985.844.000,,"41,37%",Financeiro e Outros,Intermediários Financeiros,Bancos,9.953,223,67,9.663,-,1 ON (MODL3)
modl3,"3,08",-,-,-,-%,ON,"0,000",0,"42,48","42,48",179.932,0,14,1.194.886.000,"0,0219","0,0000","100,00%","0,0000","100,00%",7.483.824.000,796.570.000,-,0,-,1.985.844.000,1.985.844.000,,"41,37%",Financeiro e Outros,Intermediários Financeiros,Bancos,9.953,223,67,9.663,-,
modl4,"2,72",-,-,-,-%,PN,"0,000",0,"5,00","5,00",1.300,3.757,1,1.194.886.000,"0,0000","0,0000","0,00%","0,0000","0,00%",7.483.824.000,796.570.000,-,0,-,1.985.844.000,1.985.844.000,,"41,37%",Financeiro e Outros,Intermediários Financeiros,Bancos,9.953,223,67,9.663,-,
mosi3,"8,24",-,-,-,-%,ON,"0,000",0,"4,53","4,53",45.101,0,10,7.416.443.000,"0,0000","0,0000","0,00%","0,0000","0,00%",65.109.833.000,0,0,1.526.000,-1.526.000,1.043.149.227,1.041.623.227,,--%,Tecnologia da Informação,Programas e Serviços,Programas e Serviços,53.283,343,518,52.422,-,
movi3,"5,74","5,48","12,35",-,"-41,73%",ON,"0,000",107,"0,37","0,37",4.569.338,37.559.958,389,2.503.186.000,"0,1208","0,0000","100,00%","0,0000","100,00%",27.684.239.000,6.866.848.000,17.927.662.000,3.685.003.000,14.242.659.000,2.079.613.974,16.322.272.974,Novo Mercado,"33,63%",Consumo Cíclico,Diversos,Aluguel de carros,73.775,523,604,72.648,-,
mrfg3,"13,18","6,28","14,99",-,"98,20%",ON,"0,179",217,"0,22","0,22",1.381.866,12.630.255,105,5.642.439.000,"0,0000","0,0000","0,00%","0,0000","0,00%",138.374.150.000,57.031.968.000,61.333.671.000,21.964.855.000,39.368.816.000,11.941.080.000,51.309.896.000,Novo Mercado,"33,34%",Consumo não Cíclico,Alimentos Processados,Carnes e Derivados,70.249,1.558,0,68.691,-,
mrsa3b,"29,50","0,00","32,99",-,"17,72%",ON,"0,000",0,"0,00","0,00",0,0,0,7.056.389.000,"0,5846","0,0000","100,00%","0,0000","100,00%",17.509.909.000,3.709.971.000,5.996.828.000,2.625.377.000,3.371.451.000,9.744.171.834,13.115.622.834,,"1,25%",Bens Industriais,Transporte,Transporte Ferroviário,533,0,14,519,-,
mrsa5b,"28,00","0,00","30,00",-,"11,73%",PNA,"0,000",0,"0,00","0,00",0,0,0,7.056.389.000,"0,6430","0,0000","100,00%","0,0000","100,00%",17.509.909.000,3.709.971.000,5.996.828.000,2.625.377.000,3.371.451.000,9.744.171.834,13.115.622.834,,"1,25%",Bens Industriais,Transporte,Transporte Ferroviário,533,0,14,519,-,
mrsa6b,"28,00","0,00","32,99",-,"5,66%",PNB,"0,000",0,"0,00","0,00",0,0,0,7.056.389.000,"0,6430","0,0000","100,00%","0,0000","100,00%",17.509.909.000,3.709.971.000,5.996.828.000,2.625.377.000,3.371.451.000,9.744.171.834,13.115.622.834,,"1,25%",Bens Industriais,Transporte,Transporte Ferroviário,533,0,14,519,-,
mrve3,"7,45","6,32","11,23",-,"-19,28%",ON,"0,129",230,"0,60","0,60",4.078.965,31.734.348,388,6.644.216.000,"0,0000","0,0000","0,00%","0,0000","0,00%",27.068.616.000,12.642.890.000,8.268.409.000,449.160.000,7.819.249.000,4.193.058.699,12.012.307.699,Novo Mercado,"67,03%",Consumo Cíclico,Construção Civil,Incorporações,59.206,654,874,57.678,-,
mspa3,"42,00","42,00","45,89","0,69","-8,48%",ON,"0,000",0,"0,00","0,00",0,0,0,833.010.000,"0,0554","0,2889","421,37%","0,0000","421,37%",1.422.695.000,113.911.000,157.819.000,41.201.000,116.618.000,264.598.885,381.216.885,,"11,98%",Consumo Cíclico,Mídia,Jornais. Livros e Revistas,279,3,22,254,-,
mspa4,"36,30","36,30","39,65","0,88","-8,45%",PN,"0,000",0,"0,00","0,00",0,0,0,833.010.000,"0,0613","0,3178","418,78%","0,0000","418,78%",1.422.695.000,113.911.000,157.819.000,41.201.000,116.618.000,264.598.885,381.216.885,,"11,98%",Consumo Cíclico,Mídia,Jornais. Livros e Revistas,279,3,22,254,-,
msro3,"702,50",-,-,"0,02",-%,ON,"0,000",0,"0,00","0,00",0,0,0,49.433.000,"0,0000","0,1094","0,00%","0,0000","0,00%",231.569.000,57.254.000,158.287.000,36.941.000,121.346.000,18.271.898.550,18.393.244.550,,--%,Consumo Cíclico,Diversos,Aluguel de carros,7,3,1,3,-,
mtig3,"0,00",-,-,-,-%,ON,"0,000",0,"0,00","0,00",0,0,0,-7.835.379,"0,0000","0,0000","0,00%","0,0000","0,00%",76.249.950,20.135.190,38.761.877,1.246.501,37.515.376,3.700.608,41.215.984,,--%,Materiais Básicos,Embalagens,Embalagens,1,0,1,0,-,
mtig4,"23,00",-,-,-,-%,PN,"0,000",0,"2,00","2,00",100,0,1,-7.835.379,"0,0000","0,0000","0,00%","0,0000","0,00%",76.249.950,20.135.190,38.761.877,1.246.501,37.515.376,3.700.608,41.215.984,,--%,Materiais Básicos,Embalagens,Embalagens,1,0,1,0,-,
mtre3,"3,67","3,27","6,14","4,81","-1,61%",ON,"0,000",7,"3,30","3,30",670.706,3.400.479,60,977.120.000,"0,7591","0,1766","76,74%","0,0756","66,78%",2.051.480.000,1.742.342.000,579.977.000,230.530.000,349.447.000,388.193.589,737.640.589,Novo Mercado,"54,06%",Consumo Cíclico,Construção Civil,Incorporações,22.563,148,156,22.259,-,
mtsa3,"77,95","77,95","78,55","1,41","0,00%",ON,"0,000",0,"0,00","0,00",0,0,0,451.031.072,"0,3000","0,4000","33,33%","0,0000","33,33%",563.356.891,436.838.032,46.844.123,163.372.241,-116.528.118,502.254.542,385.726.424,,"34,04%",Bens Industriais,Máquinas e Equipamentos,Máq. e Equip. Construção e Agrícolas,18,3,2,13,-,
mtsa4,"37,99","36,00","50,03","3,19","-14,61%",PN,"0,000",0,"2,00","2,00",1,48,1,451.031.072,"0,3300","0,4400","33,33%","0,0000","33,33%",563.356.891,436.838.032,46.844.123,163.372.241,-116.528.118,502.254.542,385.726.424,,"34,04%",Bens Industriais,Máquinas e Equipamentos,Máq. e Equip. Construção e Agrícolas,18,3,2,13,-,
mult3,"25,86","21,96","28,63","3,10","7,66%",ON,"0,380",132,"0,87","0,87",577.358,14.907.384,936,7.164.592.000,"0,5824","0,3885","33,29%","0,1990","0,89%",11.699.312.000,1.768.204.000,3.113.683.000,996.707.000,2.116.976.000,14.951.313.308,17.068.289.308,Nível 2,"54,28%",Financeiro e Outros,Exploração de Imóveis,Exploração de Imóveis,39.798,0,1.381,38.417,-,
mwet3,"9,41","0,00","13,30",-,"-29,25%",ON,"0,000",0,"5,00","5,00",22,660,1,-1.306.000,"0,0000","0,0000","0,00%","0,0000","0,00%",334.398.000,132.036.000,100.587.000,366.000,100.221.000,18.995.368,119.216.368,,"48,67%",Bens Industriais,Material de Transporte,Material Rodoviário,1.593,9,21,1.563,-,
mwet4,"9,14","5,22","11,00",-,"9,86%",PN,"0,000",0,"15,00","15,00",286,0,6,-1.306.000,"0,0000","0,0000","0,00%","0,0000","0,00%",334.398.000,132.036.000,100.587.000,366.000,100.221.000,18.995.368,119.216.368,,"48,67%",Bens Industriais,Material de Transporte,Material Rodoviário,1.593,9,21,1.563,-,
mypk3,"10,56","9,97","13,89","5,72","-9,51%",ON,"0,000",61,"0,03","0,03",121.097,1.737.742,17,4.116.402.000,"0,3013","0,6045","100,65%","0,0000","100,65%",15.293.669.000,7.499.004.000,6.357.897.000,2.255.949.000,4.101.948.000,1.623.278.987,5.725.226.987,Novo Mercado,"84,71%",Consumo Cíclico,Automóveis e Motocicletas,Automóveis e Motocicletas,47.721,458,378,46.885,-,
nafg3,"64,37",-,-,-,-%,ON,"0,000",0,"0,00","0,00",0,0,0,316.392.000,"0,0000","0,0000","0,00%","0,0000","0,00%",758.223.000,453.920.000,255.547.000,102.387.000,153.160.000,508.315.292,661.475.292,,--%,Consumo Cíclico,Utilidades Domésticas,Utensílios Domésticos,422,3,56,363,-,
nafg4,"19,02",-,-,-,-%,PN,"0,000",0,"0,00","0,00",0,0,0,316.392.000,"0,0000","0,0000","0,00%","0,0000","0,00%",758.223.000,453.920.000,255.547.000,102.387.000,153.160.000,508.315.292,661.475.292,,--%,Consumo Cíclico,Utilidades Domésticas,Utensílios Domésticos,422,3,56,363,-,
nemo3,"0,00",-,-,-,-%,ON,"0,000",0,"0,00","0,00",0,0,0,11.709.242.000,"0,0000","0,0000","0,00%","0,0000","0,00%",153.156.469.000,39.177.832.000,88.624.374.000,21.654.830.000,66.969.544.000,0,66.969.544.000,,--%,Materiais Básicos,Madeira e Papel,Papel e Celulose,25,0,2,23,-,
nemo5,"52,97",-,-,"2,33",-%,PNA,"0,000",0,"0,00","0,00",0,0,0,11.709.242.000,"0,0000","0,0000","0,00%","0,0000","0,00%",153.156.469.000,39.177.832.000,88.624.374.000,21.654.830.000,66.969.544.000,0,66.969.544.000,,--%,Materiais Básicos,Madeira e Papel,Papel e Celulose,25,0,2,23,-,
nemo6,"0,00",-,-,-,-%,PNB,"0,000",0,"0,00","0,00",0,0,0,11.709.242.000,"0,0000","0,0000","0,00%","0,0000","0,00%",153.156.469.000,39.177.832.000,88.624.374.000,21.654.830.000,66.969.544.000,0,66.969.544.000,,--%,Materiais Básicos,Madeira e Papel,Papel e Celulose,25,0,2,23,-,
neoe3,"19,03","16,78","21,41","4,36","8,74%",ON,"0,000",50,"0,19","0,19",63.512,1.301.996,17,31.610.000.000,"1,1571","0,8298","28,29%","0,0000","28,29%",105.729.000.000,24.975.000.000,51.109.000.000,9.439.000.000,41.670.000.000,23.098.561.629,64.768.561.629,Novo Mercado,"16,07%",Utilidade Pública,Energia Elétrica,Energia Elétrica,63.911,577,325,63.009,-,
nexp3,"4,01","3,96","5,55",-,"-23,03%",ON,"0,000",0,"5,00","5,00",5,23,3,-161.324.000,"0,0000","0,0000","0,00%","0,0000","0,00%",115.197.000,47.148.000,65.107.000,10.549.000,54.558.000,10.648.832,65.206.832,,"39,51%",Financeiro e Outros,Exploração de Imóveis,Intermediação Imobiliária,16.762,61,85,16.616,-,
ngrd3,"31,50","19,75","34,50","0,00","-5,97%",ON,"0,000",0,"3,49","3,49",65.029,69.581,16,446.826.000,"0,3698","0,0014","99,63%","0,0000","99,63%",646.037.000,249.991.000,17.871.000,166.749.000,-148.878.000,287.939.736,139.061.736,Novo Mercado,"1.135,28%",Tecnologia da Informação,Programas e Serviços,Programas e Serviços,66.267,54,356,65.857,-,
ninj3,"4,70","4,33","5,18",-,"5,38%",ON,"0,000",0,"5,08","5,08",7.991,40.994,5,289.829.000,,,%,,%,307.979.000,299.834.000,832.000,284.189.000,-283.357.000,239.021.865,-44.335.135,Novo Mercado,"29,88%",Tecnologia da Informação,Programas e Serviços,Programas e Serviços,4.858,134,134,4.590,-,
nord3,"8,21","3,20","20,15",-,"49,27%",ON,"0,000",0,"5,00","5,00",9,102,3,-164.681.000,"0,0000","0,0000","0,00%","0,0000","0,00%",19.352.000,1.769.000,37.948.000,17.000,37.931.000,54.362.400,92.293.400,,"1,07%",Bens Industriais,Máquinas e Equipamentos,Máq. e Equip. Industriais,343,0,10,333,-,
nrtq3,"0,00",-,-,-,-%,ON,"0,000",0,"0,00","0,00",0,0,0,232.115.000,"0,2900","0,0588","79,72%","0,0000","79,72%",365.790.000,207.199.000,102.808.000,29.100.000,73.708.000,0,73.708.000,,"100,00%",Saúde,Medicamentos e Outros Produtos,Medicamentos e Outros Produtos,4,1,0,3,-,
ntco3,"15,43","11,95","18,59","4,60","21,31%",ON,"0,591",219,"0,22","0,22",5.471.460,99.580.572,661,22.237.675.000,"0,0000","0,7092","0,00%","0,0000","0,00%",40.759.305.000,13.934.276.000,5.745.792.000,3.514.739.000,2.231.053.000,21.399.065.658,23.630.118.658,Novo Mercado,"61,36%",Consumo não Cíclico,Produtos de Uso Pessoal e de Limpeza,Produtos de Uso Pessoal,70.363,1.664,418,68.281,-,
nutr3,"4,51","3,60","9,00",-,"23,90%",ON,"0,000",0,"5,00","5,00",589,3.446,1,37.579.000,,,%,,%,114.337.000,80.879.000,8.385.000,14.256.000,-5.871.000,59.732.244,53.861.244,,"24,56%",Materiais Básicos,Químicos,Fertilizantes e Defensivos,437,1,8,428,-,
oder3,"0,00",-,-,-,-%,,"0,000",0,"0,00","0,00",0,0,0,524.648.000,,,%,,%,988.892.000,732.842.000,202.365.000,177.221.000,25.144.000,-,-,,"1,75%",Consumo não Cíclico,Alimentos Processados,Alimentos Diversos,439,0,10,429,-,
oder4,"97,78","97,78","98,00","1,09","-0,22%",PN,"0,000",0,"0,00","0,00",0,0,0,524.648.000,"1,1750","1,0650","9,36%","0,0000","9,36%",988.892.000,732.842.000,202.365.000,177.221.000,25.144.000,-,-,,"1,75%",Consumo não Cíclico,Alimentos Processados,Alimentos Diversos,439,0,10,429,-,
odpv3,"10,32","9,27","12,09","11,79","7,28%",ON,"0,000",36,"4,80","4,80",790.719,9.512.350,429,1.234.901.000,"0,3310","1,1817","256,98%","0,0000","256,98%",2.375.069.000,807.275.000,0,699.322.000,-699.322.000,5.701.755.242,5.002.433.242,Novo Mercado,"45,94%",Saúde,Serv.Méd.Hospit..Análises e Diagnósticos,Serv.Méd.Hospit..Análises e Diagnósticos,51.536,279,242,51.015,-,
ofsa3,"21,21","17,74","25,60","1,59","8,77%",ON,"0,000",0,"5,00","5,00",207,5.156,1,689.465.000,"0,1967","0,3369","71,27%","0,0000","71,27%",1.306.681.000,837.591.000,410.792.000,343.246.000,67.546.000,1.144.258.417,1.211.804.417,Novo Mercado,"42,94%",Saúde,Comércio e Distribuição,Medicamentos e Outros Produtos,6.803,14,91,6.698,-,
ogxp3,"1,63",-,-,-,-%,ON,"0,000",0,"0,00","0,00",0,0,0,-53.901.000,"0,0000","0,0000","0,00%","0,0000","0,00%",57.052.000,57.052.000,0,2.000,-2.000,52.747.074,52.745.074,,--%,Petróleo. Gás e Biocombustíveis,Petróleo. Gás e Biocombustíveis,Exploração. Refino e Distribuição,1,0,1,0,-,
oibr3,"4,55","4,13","14,07",-,"-34,34%",ON,"0,000",0,"4,74","4,74",11.547.834,7.852.527,349,-15.043.888.000,"0,0000","0,0000","0,00%","0,0000","0,00%",21.581.885.000,7.139.016.000,8.567.626.000,1.908.288.000,6.659.338.000,310.201.515,6.969.539.515,Nível 1,"90,21%",Comunicações,Telecomunicações,Telecomunicações,1.568.837,1.001,213.002,1.354.834,-,
oibr4,"10,74","10,74","27,39",-,"-46,88%",PN,"0,000",0,"24,10","24,10",58.154,107.585,26,-15.043.888.000,"0,0000","0,0000","0,00%","0,0000","0,00%",21.581.885.000,7.139.016.000,8.567.626.000,1.908.288.000,6.659.338.000,310.201.515,6.969.539.515,Nível 1,"90,21%",Comunicações,Telecomunicações,Telecomunicações,1.568.837,1.001,213.002,1.354.834,-,
omge3,"27,57",-,-,-,-%,ON,"0,000",0,"0,89","0,89",70.699,0,15,4.652.639,"0,0000","0,0000","0,00%","0,0000","0,00%",12.851.859,2.188.061,6.531.551,1.167.053,5.364.498,5.521.562.589,5.526.927.087,,--%,Utilidade Pública,Energia Elétrica,Energia Elétrica,-,0,0,0,-,
onco3,"4,63","4,49","13,00",-,"-52,27%",ON,"0,000",22,"0,41","0,41",502.458,5.099.949,38,3.811.758.000,,,%,,%,12.105.380.000,4.994.177.000,5.581.179.000,2.287.370.000,3.293.809.000,3.017.631.729,6.311.440.729,Novo Mercado,"87,94%",Saúde,Serv.Méd.Hospit..Análises e Diagnósticos,Serv.Méd.Hospit..Análises e Diagnósticos,9.722,0,329,9.393,-,
opct3,"6,93","4,51","7,20",-,"36,42%",ON,"0,000",0,"8,96","8,96",22.700,135.973,3,912.216.000,,,%,,%,2.537.077.000,728.404.000,1.266.907.000,302.550.000,964.357.000,1.385.719.709,2.350.076.709,Novo Mercado,"63,37%",Bens Industriais,Transporte,Transporte Hidroviário,11.093,51,176,10.866,-,
orvr3,"45,51","32,82","49,50",-,"28,92%",ON,"0,000",3,"7,60","7,60",142.280,5.403.794,32,747.021.000,,,%,,%,2.458.471.000,627.368.000,1.272.732.000,304.604.000,968.128.000,3.775.094.958,4.743.222.958,Novo Mercado,"56,02%",Utilidade Pública,Água e Saneamento,Água e Saneamento,7.934,174,196,7.564,-,
osxb3,"4,62","3,65","7,60",-,"-35,38%",ON,"0,000",0,"12,00","12,00",300,1.221,1,-7.288.041.000,,,%,,%,2.363.866.000,11.750.000,6.367.337.000,5.740.000,6.361.597.000,14.543.936,6.376.140.936,Novo Mercado,"50,58%",Petróleo. Gás e Biocombustíveis,Petróleo. Gás e Biocombustíveis,Equipamentos e Serviços,4.343,4,15,4.324,-,
pard3,"20,25",-,-,-,-%,ON,"0,000",0,"0,57","0,57",204.369,0,58,1.019.315.000,"2,1541","0,0000","100,00%","0,0000","100,00%",2.578.816.000,932.364.000,541.332.000,357.608.000,183.724.000,5.403.493.010,5.587.217.010,,--%,Saúde,Serv.Méd.Hospit..Análises e Diagnósticos,Serv.Méd.Hospit..Análises e Diagnósticos,1,0,1,0,-,
pati3,"24,50","0,00","39,48","20,65","4,34%",ON,"0,000",0,"5,00","5,00",1,86,1,869.508.000,"0,4831","5,0589","947,20%","0,0000","947,20%",1.628.698.000,1.213.058.000,393.390.000,391.913.000,1.477.000,591.469.471,592.946.471,,"34,70%",Materiais Básicos,Siderurgia e Metalurgia,Artefatos de Ferro e Aço,750,8,92,650,-,
pati4,"29,50","24,00","39,96","24,14","22,25%",PN,"0,000",0,"0,00","0,00",0,0,0,869.508.000,"2,1076","7,1215","237,90%","0,0000","237,90%",1.628.698.000,1.213.058.000,393.390.000,391.913.000,1.477.000,591.469.471,592.946.471,,"34,70%",Materiais Básicos,Siderurgia e Metalurgia,Artefatos de Ferro e Aço,750,8,92,650,-,
pcar3,"3,29","2,36","5,00",-,"-10,84%",ON,"0,058",204,"16,66","16,66",4.047.831,12.305.406,95,4.331.000.000,"0,0000","0,0000","0,00%","0,0000","0,00%",20.041.000.000,6.019.000.000,4.226.000.000,2.457.000.000,1.769.000.000,1.612.682.389,3.381.682.389,Novo Mercado,"71,80%",Consumo não Cíclico,Comércio e Distribuição,Alimentos,68.908,891,569,67.448,-,
pcar4,"72,11",-,-,-,-%,PN,"0,000",0,"0,19","0,08",187.188,13.441.970,58,4.331.000.000,"0,0000","0,0000","0,00%","0,0000","0,00%",20.041.000.000,6.019.000.000,4.226.000.000,2.457.000.000,1.769.000.000,1.612.682.389,3.381.682.389,Novo Mercado,"71,80%",Consumo não Cíclico,Comércio e Distribuição,Alimentos,68.908,891,569,67.448,-,
pdgr3,"0,01","0,01","3,03",-,"-99,67%",ON,"0,000",0,"13,17","13,17",118.700,37.984,6,-3.459.054.000,"0,0000","0,0000","0,00%","0,0000","0,00%",623.841.000,412.722.000,234.289.000,42.099.000,192.190.000,17.435.056,209.625.056,Novo Mercado,"100,00%",Consumo Cíclico,Construção Civil,Incorporações,10.191,29,93,10.069,-,
pdtc3,"1,89","1,81","3,64","2,45","-16,37%",ON,"0,000",0,"5,00","5,00",2.220,5.728,1,133.105.000,"0,0000","0,0462","0,00%","0,0000","0,00%",687.032.000,501.671.000,342.436.000,165.631.000,176.805.000,150.197.593,327.002.593,Novo Mercado,"44,73%",Financeiro e Outros,Serviços Financeiros Diversos,Serviços Financeiros Diversos,6.254,27,41,6.186,-,
peab3,"44,00","28,86","55,08","1,63","31,93%",ON,"0,000",0,"2,00","2,00",48,0,1,882.806.000,"0,2965","0,7155","141,36%","0,0000","141,36%",1.250.429.000,268.049.000,114.486.000,217.731.000,-103.245.000,879.014.119,775.769.119,,"48,11%",Financeiro e Outros,Holdings Diversificadas,Holdings Diversificadas,1.659,3,37,1.619,-,
peab4,"49,00","36,25","52,16","1,70","35,17%",PN,"0,000",0,"5,00","5,00",36,0,1,882.806.000,"0,3261","0,8313","154,92%","0,0000","154,92%",1.250.429.000,268.049.000,114.486.000,217.731.000,-103.245.000,879.014.119,775.769.119,,"48,11%",Financeiro e Outros,Holdings Diversificadas,Holdings Diversificadas,1.659,3,37,1.619,-,
petr3,"41,35","31,48","43,29","13,09","18,24%",ON,"4,741",126,"1,90","1,90",26.985.613,1.008.182.502,231,376.040.000.000,"5,9730","3,8997","34,71%","0,0000","34,71%",1.058.688.000.000,159.310.000.000,331.473.000.000,67.677.000.000,263.796.000.000,518.662.389.740,782.458.389.740,Nível 2,"60,92%",Petróleo. Gás e Biocombustíveis,Petróleo. Gás e Biocombustíveis,Exploração. Refino e Distribuição,867.547,2.748,5.807,858.992,-,
petr4,"37,65","28,32","39,60","16,98","20,60%",PN,"7,789",1.213,"0,04","0,04",14.738.243,538.682.782,3.384,376.040.000.000,"5,9730","5,0225","15,91%","0,0000","15,91%",1.058.688.000.000,159.310.000.000,331.473.000.000,67.677.000.000,263.796.000.000,518.662.389.740,782.458.389.740,Nível 2,"60,92%",Petróleo. Gás e Biocombustíveis,Petróleo. Gás e Biocombustíveis,Exploração. Refino e Distribuição,867.547,2.748,5.807,858.992,-,
petz3,"5,00","3,08","5,33","0,06","30,89%",ON,"0,070",372,"3,98","3,98",4.911.433,21.954.106,319,1.813.548.000,"0,0170","0,0028","83,70%","0,2883","1.608,73%",3.940.772.000,1.356.501.000,432.048.000,409.770.000,22.278.000,2.312.617.510,2.334.895.510,Novo Mercado,"63,71%",Consumo Cíclico,Comércio,Produtos Diversos,95.331,1.146,282,93.903,-,
